,loss,precision_1,iou,recall_1,val_loss,val_precision_1,val_iou,val_recall_1
0,0.9620221257209778,0.6238957047462463,0.4377088248729706,0.3248479664325714,0.6105402112007141,0.8791084289550781,0.42488527297973633,0.016886303201317787
1,0.40611153841018677,0.7205532789230347,0.4441257119178772,0.5056135058403015,0.5957589149475098,0.8569609522819519,0.44630637764930725,0.4177018105983734
2,0.3569413125514984,0.7398549914360046,0.44291433691978455,0.5508694648742676,0.3561486303806305,0.7276349663734436,0.4263246953487396,0.5259102582931519
3,0.2991497814655304,0.7878063917160034,0.44575104117393494,0.6730342507362366,0.30113157629966736,0.8336560726165771,0.39178720116615295,0.4932040870189667
4,0.28457921743392944,0.8159005045890808,0.4383375346660614,0.6531186103820801,0.33063265681266785,0.8643977642059326,0.3975844085216522,0.5195816159248352
