,loss,precision_1,iou,recall_1,val_loss,val_precision_1,val_iou,val_recall_1
0,0.789440393447876,0.6650789380073547,0.4313574433326721,0.41300255060195923,0.5399360656738281,0.9036372900009155,0.5083008408546448,0.3295649588108063
1,0.3915858268737793,0.7549470663070679,0.44508326053619385,0.4856357276439667,0.657998263835907,0.9288429617881775,0.5066491365432739,0.4111206531524658
